AROMATIC_COMPOUND_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/AROMATIC_COMPOUND_METABOLIC_PROCESS	MOCOS	ALDH1L1	SNCAIP	HPRT1	INDO	TGFB2	FAH	DCT	MTHFD2	TYR	ASMTL	GSTZ1	CDA	SPR	PTS	HPD	ALDH6A1	MOCS2	ALDH5A1	QDPR	FTCD	HGD	GMPS	SULT1B1	MAT2B	PAICS	PRPS1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
NEGATIVE_REGULATION_OF_TRANSLATION	http://www.broadinstitute.org/gsea/msigdb/cards/NEGATIVE_REGULATION_OF_TRANSLATION	IL6	PRG3	PAIP2	NDUFA13	INHA	FOXP3	FURIN	IL10	PAIP2B	SIGIRR	INHBB	INHBA	EIF4A3	EIF2AK1	TSC1	SFTPD	NLRP12	GHRL	BCL3	ELA2	GHSR	APBB1	EIF2AK3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	ACCN1	GSTM3	EGR2	BAI1	NF1	NEUROG3	UGT8	SERPINI1	PMP22	SOD1	ALDH3A2	GFRA3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
REGULATION_OF_GTPASE_ACTIVITY	http://www.broadinstitute.org/gsea/msigdb/cards/REGULATION_OF_GTPASE_ACTIVITY	FGD2	ALS2	FGD1	RAB3GAP2	RALBP1	RAB3GAP1	NF1	ARHGAP27	THY1	TSC1	CENTA1	CENTD2	FGD5	FGD6	FGD3	FGD4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
SISTER_CHROMATID_SEGREGATION	http://www.broadinstitute.org/gsea/msigdb/cards/SISTER_CHROMATID_SEGREGATION	PAM	KIF25	PDS5B	CDC23	NUSAP1	CENPE	NDC80	ESPL1	LATS1	SMC4	NCAPH	CHMP1A	DDX11	ZWINT	SMC1A	CDCA5	ZW10																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
FATTY_ACID_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/FATTY_ACID_METABOLIC_PROCESS	PTGES3	PPARA	PPARD	CYP2J2	PTGS1	ACOT2	ACOT1	ACOT4	ACOX3	SC4MOL	ACOT9	AKR1C3	AKR1C2	PTGES	ACOT12	GNPAT	ACADM	PRG3	ACADS	ALDH5A1	LYPLA3	ADIPOR2	ADIPOR1	PECI	PPARGC1A	HAO1	ACADVL	PNPLA8	PTGDS	ALOX15B	HAO2	SLC27A6	SLC27A2	CROT	SLC27A5	DEGS1	ALOX12	HACL1	ACADSB	ECH1	ECHS1	CD74	MIF	HADHB	TNFRSF1A	ABCD2	BDH2	CPT1B	FADS1	MCAT	FADS2	BRCA1	CPT1A	OXSM	CYP4F8	CYP4A11	GLYAT	MLYCD	FAAH	CYP4F3	LTA4H	CYP4F2	HPGD																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
NEUROTRANSMITTER_SECRETION	http://www.broadinstitute.org/gsea/msigdb/cards/NEUROTRANSMITTER_SECRETION	SEPT5	RAB3A	SYT1	KCNMB4	SNCAIP	BAIAP3	NLGN1	SNAPIN	RIMS1	GRM4	HRH3	SYN3	CARTPT																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
TRICARBOXYLIC_ACID_CYCLE_INTERMEDIATE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/TRICARBOXYLIC_ACID_CYCLE_INTERMEDIATE_METABOLIC_PROCESS	ME1	GAD2	ME3	ACO2	ACO1	IDH1	IDH3B	ACLY	GAD1	ACOT4	FH																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	http://www.broadinstitute.org/gsea/msigdb/cards/NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	IL4	CALCA	INHBA	MAFB	LDB1	CARTPT	ZNF675	PF4	ZBTB16	INHA																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
CENTROSOME_CYCLE	http://www.broadinstitute.org/gsea/msigdb/cards/CENTROSOME_CYCLE	NDE1	SASS6	CEP250	SAC3D1	CNTROB	NPM1	CETN3	BRCA2	TUBE1	CETN1	CP110																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
POLYSACCHARIDE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/POLYSACCHARIDE_METABOLIC_PROCESS	GALNACT-2	CHIA	ALG1	ChGn	EPM2A	GYG2	CHIT1	CHST1	B3GNT8	GCK	CHST7	PYGM	GSK3B	MGAM	GAA	GYS2	DYRK2	PYGB																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
ORGANELLE_LOCALIZATION	http://www.broadinstitute.org/gsea/msigdb/cards/ORGANELLE_LOCALIZATION	SEPT5	SNAP29	SHROOM2	AP1M2	HOOK3	PEX1	ALB	TMED10	PAFAH1B1	SNAP23	CDCA5	STX5	MYO1A	MSTO1	NIN	NLGN1	CDC23	CENPF	NUSAP1	CENPE	BIRC5	UNC84B	MFN2	LRMP	YKT6																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
ACTIN_FILAMENT_BASED_MOVEMENT	http://www.broadinstitute.org/gsea/msigdb/cards/ACTIN_FILAMENT_BASED_MOVEMENT	TNNT2	MYL6	MYO6	MYL6B	MYO1E	MYO9B	MYH7	MYH6	MYH9	MYH10																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY	http://www.broadinstitute.org/gsea/msigdb/cards/NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY	CEBPG	EGLN1	PYDC1	NLRP3	FOXP3	FLNA	SIGIRR	SUMO1	CDKN2A	ID2	ID1	NARFL	PEX14	ID3	COMMD7																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
HETEROCYCLE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/HETEROCYCLE_METABOLIC_PROCESS	TSPO	ALAD	ALDH1L1	COX10	UROS	PPOX	HPRT1	INDO	MTHFD2	ALAS1	ALAS2	CPOX	ASMTL	CDA	COX15	P4HB	ALDH6A1	FECH	PRG3	FTCD	GMPS	UGT1A1	BLVRA	MAT2B	NFE2L1	PAICS	PRPS1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
RIBOSOME_BIOGENESIS_AND_ASSEMBLY	http://www.broadinstitute.org/gsea/msigdb/cards/RIBOSOME_BIOGENESIS_AND_ASSEMBLY	SDAD1	EXOSC7	NOP5/NOP58	EXOSC2	EXOSC3	EIF2A	RRP9	NOL5A	FBL	DIS3	NOLA2	NOLC1	DKC1	RPS14	NPM1	POP4	NOL14	GEMIN4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
ACUTE_INFLAMMATORY_RESPONSE	http://www.broadinstitute.org/gsea/msigdb/cards/ACUTE_INFLAMMATORY_RESPONSE	CFHR1	MBL2	ORM1	CEBPB	APCS	KRT1	C2	LBP	ORM2	SIGIRR	AHSG																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
TRIACYLGLYCEROL_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/TRIACYLGLYCEROL_METABOLIC_PROCESS	LPL	AGPAT6	DGAT1	PNLIPRP2	DGAT2	APOC3	APOA5	APOC2	CETP	PNPLA3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
PHOSPHOINOSITIDE_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/PHOSPHOINOSITIDE_METABOLIC_PROCESS	IMPA1	GPAA1	PTEN	IHPK1	PIGK	PIGF	PIGG	PIGH	PIGB	PIGC	IHPK3	PIK3R1	IHPK2	PIGA	PIGZ	PIGY	PIK3C2A	PIGV	PIGU	PI4KA	SMG1	PIGT	PIGS	PI4KB	PIGO	PITPNM3	PI4K2A	CD81	DPM1	DPM2	DPM3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	AURKAIP1	TLR1	EIF5A	TLR3	TLR4	TLR6	TLR7	TLR8	TGFB1	IL31RA	TLR9	APOA2	TPP1	CLCF1	ATG7	MAPT	TDGF1	LTB	SAMD4A	EBI3	SPN	EIF2B5	BCL10	PRG3	IL29	LYN	IL27	PPARGC1A	BOLL	IL20	UBE2N	NCK2	CCND1	CARD14	CD80	EREG	CCND3	CCND2	NCK1	TPPP	CD81	IL12A	IL12B	CLN6	ITLN1	KATNB1	EGLN2	TNFRSF8	ARF6	STUB1	AZU1	CDC42EP2	BCL3	DAZL	UBE2D1	CD28	CDC42EP5	BMP4	IL4	IL3	IL6	DAZ1	IL5	HCLS1	CEBPG	IL9	CD276	BRCA1	AKTIP	GLMN	PPP2R4	IRF4	FAF1	TNK2	ELA2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	http://www.broadinstitute.org/gsea/msigdb/cards/CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	PRKG1	HOOK3	APOE	KIFAP3	PLA2G1B	KIF13B	PLD2	OPA1	ROCK1	KIF5B	KIF5A	RAN	MYH7	MYH6	MYH9	PCLO	MARK4	UNC84B	MARK1	THY1	UXT	RND3	KRT19	RND1	ATP2C1	CNTROB	DBN1	KIF4A	MYO9B	ARF6	KRT20	RCC1	CDC42EP2	RAC3	DMD	RAC1	TMED10	CENTD2	CENTD3	ARHGEF10L	CDC42EP5	KIF3B	TAOK2	ARFIP2	MYOZ1	CDC42BPG	LASP1	CDC42BPA	MAP7	PYY	GHSR	CDC42BPB	LIMA1	NUAK2	WASF3	BCAR1	WASF1	WASF2	LATS1	KISS1	PDPK1	CEP250	NUBP1	DYNLL1	MAPT	DYNC1I1	STX5	ARHGEF2	ACTA1	VIL1	ARHGEF17	FLNB	FLNA	ELMO1	NCK2	MAST1	NCK1	LRMP	TMSB4Y	MAP3K11	SNAP29	CXCL1	SHROOM1	SHROOM2	PLEK2	ABI2	SORBS3	EZR	SORBS1	WIPF1	SNAP23	APBA1	RASA1	PSCD2	RNF19A	NLGN1	CRIPAK	RICTOR	MID1	SOD1	CAPG	AMOT	KPTN	YKT6	SEPT5	MTSS1	PRC1	TTK	TTN	CXCL12	ANK3	PACSIN2	TUBG1	MYO6	NEBL	ARPC1A	TNNT2	TESK2	STMN1	DST	LRPPRC	FGD2	MYL6	FGD1	CCL3	SSH1	MRAS	SSH2	KATNB1	ARPC4	ANLN	ARPC5	LLGL1	DOCK2	ADRA2A	CLASP1	CLASP2	FGD5	FGD6	FGD3	FGD4	ARHGDIB	FSCN2	CKAP5	MYO1E	SPTBN4	FSCN1	EVL	EPB49	TSC1	MYH11	RHOT1	RHOT2	SPTA1	ABL1	SMC1A	DNAJB6	ARHGAP10	MYH10	KIF23	RHOJ	PREX1	DSTN	ARHGAP4	KIF2C	CDC42	DES	PEX1	ANG	GSN	RHOA	PAK1	RHOF	KLHL20	DLG1	CCDC88A	KIF11	LIMK1	NUSAP1	MID1IP1	NEXN	KIF1A	KIF1B	TPPP	CFL1	SCIN	GHRL	WASL	MAPRE1	KPNA2	AP1M2	KRT9	TUBGCP6	TUBGCP5	MYL6B	PAFAH1B1	CNN2	KRT3	NEFL	APC	TNXB	NF2	NF1	RACGAP1	CENPJ	TUBGCP2	SMC3	MAP1S	CRK																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
CDC42_PROTEIN_SIGNAL_TRANSDUCTION	http://www.broadinstitute.org/gsea/msigdb/cards/CDC42_PROTEIN_SIGNAL_TRANSDUCTION	FGD2	FGD1	RALBP1	ARHGAP27	ABCA1	APOA1	APOE	APOC3	CENTD2	FGD5	FGD6	FGD3	FGD4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
RESPONSE_TO_HORMONE_STIMULUS	http://www.broadinstitute.org/gsea/msigdb/cards/RESPONSE_TO_HORMONE_STIMULUS	CALCR	ME1	GCLC	ABCA2	LATS1	LATS2	GSTM3	ANG	GATA3	PCSK9	CD24	EIF2B2	EIF2B3	EIF2B4	EIF2B5	LYN	HCLS1	ADIPOR2	ADIPOR1	BRCA2	CRIPAK	EIF2B1	BRCA1	RERG	KRT19	TSC1	NCOA6	GHRL	FOXC2	GHSR	STEAP2	RBM14	PDCD7																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
MRNA_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/MRNA_METABOLIC_PROCESS	NCBP1	RNMT	CRNKL1	CWC15	SNRPD1	SNRPD2	AUH	SMNDC1	RNGTT	SFRS6	NONO	SFRS7	SFRS4	SFRS5	DHX38	SFRS8	SFRS9	LSM5	LSM3	DDX20	LSM1	ZFP36	KHDRBS1	SRPK2	PRPF31	EFTUD2	PTBP1	SF1	SFRS1	PPARGC1A	HNRNPR	SRPK1	SFRS2	DDX39	KHSRP	CPSF6	SLU7	SIP1	CPSF3	CPSF1	BAT1	FUSIP1	TRA2A	HSPA1B	KIN	SF3B3	CDC2L2	CDC2L1	NUDT21	USP39	DHX15	SFRS10	GEMIN8	SFRS2IP	PABPC1	GEMIN6	GEMIN7	SFRS11	GEMIN5	SPOP	CSTF3	UPF2	CSTF2	SMG6	SMG5	PAIP1	CUGBP1	SMG7	GRSF1	SMG1	SNW1	SSB	PRPF18	ELAVL4	SF3A2	SF3A1	HNRNPA0	SLBP	SF3A3	GSPT1	SFPQ	SRrp35	PHF5A	CSTF1	TXNL4A																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
PROTEIN_MODIFICATION_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/PROTEIN_MODIFICATION_PROCESS	PPP2R5C	MYLIP	BTK	MAP3K6	ISG15	MAP3K9	ILK	MAP3K8	TLK1	TLK2	OGT	MAP2K6	PTPRJ	IKBKAP	MCRS1	PTPRM	ROCK1	BRAF	ROCK2	PTPRH	KIAA1804	PTPRR	PTPRT	PTPRU	MARK4	PTPRO	HTATIP	MARK1	MARK2	PPP1CA	EIF2AK1	MAPK6	BACE2	MAPK4	F2	MAPK3	UBL4A	MAPK8	EIF2AK3	EIF2AK4	GGCX	PPP2R3B	PPP2R3A	ERBB3	ERBB2	DUSP10	DUSP12	IL17A	DUSP13	NAT13	TNKS	MGAT4B	MGAT4A	PHB	TGFBR1	MGC42105	TAOK3	EPM2A	DUSP22	PCNP	GCS1	CDC42BPG	LYK5	UBA3	CDC42BPA	TNK1	PARP3	SMURF1	TNK2	PARP4	PARP1	PARP2	CDC42BPB	SEPHS1	LDLR	NUAK2	TSG101	CUZD1	PMVK	LATS1	LATS2	POMGNT1	MSRA	SRPK2	LYN	MMP15	SRPK1	CARD14	MAST1	CCND1	MAST2	SNF1LK2	CCND3	PPEF2	PPEF1	CCND2	IL12A	CAND1	TXK	USP25	DOLPP1	NSD1	NNAT	ABI3	MKNK2	GPAA1	ABI2	MKNK1	ABI1	MTMR3	NAGPA	SNRK	PTK2B	PPP2CA	PPP2CB	MPDU1	PCSK9	PCSK5	USP33	MTMR7	C7orf16	IL3	IL5	TRIM23	NAE1	RPS6KA5	CCL11	QPCT	DUSP5	DUSP4	DUSP3	DUSP2	RPS6KA4	NARG1	LARGE	CSNK1D	CSNK1E	GSK3B	ARAF	WHSC1L1	NLRP12	DPM1	DPM2	DPM3	LRP2	DUSP9	DUSP8	DUSP6	SNF1LK	PRPF4B	STK38	ZAK	STK36	TSPAN7	TSPAN8	MIPEP	TGFB1	FNTB	CSNK2A1	FNTA	B3GALNT1	ATG7	TDGF1	ST3GAL6	RPN1	RPN2	FBXO22	INSR	MATK	EGFR	BCL10	RET	TWF1	MYO3A	IL29	PTPRN2	HDAC10	HDAC11	IL20	EP300	RNF139	TESK2	UBA52	FBXO11	PHKA2	STK16	PAM	CCL2	FGR	STK11	STK10	UBE2V1	ST8SIA3	UBE2V2	ST8SIA2	MAPKAPK2	RABGGTA	ECE2	FBXW7	PTK6	FBXW2	DYRK3	DYRK2	TRAF7	TRAF6	STK19	B4GALT7	LIPT1	SDF2	TEC	TAF1	AIPL1	EHMT1	MOBKL1A	SMG1	ICMT	ATG3	FURIN	GLYCTK	NMT2	NMT1	IKBKE	PLK4	PLK3	TSC1	ST8SIA4	DYRK1B	DYRK1A	ABL1	MERTK	ABL2	HDAC6	ALG1	ALG2	UCHL1	PRDX4	ALG5	PINK1	ALG6	DPH3	FES	ALG8	PRMT1	NDUFS4	PRMT2	PKN3	PRMT7	PRMT8	CLCF1	PRMT5	LOXL2	MAN2B1	LOXL1	IHPK3	PPP2R1A	SGK1	MAN1A2	SGK3	LIMK1	PKN2	PKN1	CDK9	PADI4	NEK11	PPM1G	PPM1D	CHRM3	CHRM1	LCK	DDB2	CDK2AP1	ERN1	ERN2	RAGE	UBB	PPM1M	CARM1	RP6-213H19.1	TM4SF4	PPP2R2A	TM4SF5	ACVR1	GALNT2	GALNT1	HS3ST5	GALNT7	APH1A	GALNT6	ADAMTS13	APH1B	BRSK2	BRSK1	PPM1B	STUB1	IGF1R	PRSS3	A4GNT	DCLK1	JMJD2A	RNF144B	NF2	PDF	VHL	HCK	CBL	ANXA1	RAF1	MAN1C1	NCSTN	ICK	TSSK1A	JAK2	JAK3	DZIP3	B3GALT5	B3GALT4	AURKC	PTPN22	RNF217	AURKA	PTPN21	PRKG2	SLC35A1	PRKG1	PRKX	PRKY	PLOD2	WWP2	PLOD3	COL4A3BP	WWP1	WNK4	TRAK1	PSENEN	GTPBP4	BCR	PIM1	WNK1	CRKRS	WNK3	WNK2	PIM2	PPARGC1A	CD37	UHRF2	CAMK4	HUWE1	CAMK1	AMFR	SRP72	GCN5L2	NEK4	NEK6	FBXL2	TPST1	GCNT4	TPST2	GCNT3	KEL	STK17B	PXK	STK17A	ALS2CR2	UHMK1	EPHB2	VRK1	VRK2	GAD1	GCNT1	PLAT	BMP4	LCMT1	PTPN18	FBXO2	CREBBP	PTPN14	PTPN13	OXSR1	PTPN12	ADPRH	EPHA5	CBLC	EPHA8	ALG12	GRK1	GYPC	ACVRL1	FASTK	CCNT1	PTEN	SENP7	ART1	CAMKK2	ART3	PDPK1	KIAA0999	CTBP1	ADAM10	PSEN1	PSEN2	MAP3K10	MAP3K13	CTDP1	MAP3K12	MAP3K11	SERP1	USP7	PPP6C	FUT9	ATG12	FUT8	FUT7	FUT6	FUT5	NFS1	STT3B	PCTK1	SUMO1	SET	STT3A	CHM	FUT4	FUT1	PCMT1	PRKAA1	FUT2	PRKAA2	PCTK2	QSOX1	FYB	CSNK1A1	AGA	PTPRZ1	MEX3B	HCLS1	STAT1	TP53RK	COG3	COG7	MAPK12	MAPK15	PTCH1	PPP2R4	RBM14	COG2	LOR	MYOD1	TUSC3	UBQLN3	SAE1	TTN	PRKCB1	IL31RA	DMPK	PRKACB	LOX	MYST1	MYST4	MYST3	CSNK1G2	PICK1	FUT10	SOCS1	CDKL3	STK4	STK3	CDKL5	TPTE	MAP4K3	MAP4K4	MAP4K5	CDKL1	RIPK3	DSP	RIPK4	CSNK1G3	CSTA	ERC1	PPP5C	KALRN	PPME1	SSH1	ITLN1	SSH2	MAP4K2	MAP4K1	NEDD8	ITGB2	ANAPC11	ARD1A	IRAK3	B3GNT5	PTPLA	LMTK2	RNF11	ERO1L	UBE2D1	IVL	STK38L	PGGT1B	RNF14	GAL3ST1	PTPN7	PTPN6	P4HB	PTPN9	PTPN3	PTPN2	PTPN5	UST	PTPN4	BMX	BRCA1	AKTIP	ULK1	PHEX	UBE2E2	MYLK	IL22RA2	UBE2E1	METAP1	METAP2	PRKAG1	TIMM50	AKT1	ACVR1B	PIGK	PAK2	PIGF	NARG1L	PIGG	POMT1	PIGH	PIGB	PIGC	PAK1	CSK	AKT3	CHUK	VCPIP1	AKT2	PIGA	IRAK2	CCDC88A	PIGZ	PIGY	CCDC88C	PIGV	PRKCI	PIGU	MINK1	PIGT	PRKCH	PRKCG	PIGS	CHST4	CHST5	ALK	UBE2C	PRKCE	DAPK2	DAPK3	PRKCD	PIGO	DAPK1	PRKD1	UBE2N	TYK2	MAGT1	EVPL	CD80	SBF1	HIPK3	CD81	MDM2	PRKD3	ING5	ING4	PRKCZ	FRK	PPP4R2	PRKDC	HAT1	UBE3C	TRIB2	GLRX2	TRIB1	ERCC8	MAP3K3	MAP3K2	CDC2L2	CDC2L1	TGM3	CAMK2B	SCG5	TGM5	YES1	CAMK2A	PTPRB	PTPRC	ERG	PTPRD	LIPA	PTPRE	LTK	B3GALT2	MAP1D	UBE4B	SIRT4	SIRT5	SIRT6	PARK2	SIRT1	GSG2	SIRT2	SIRT3	GMFB	SPRR1A	GMFG	SPRR1B	PCAF	TSSK2	TSSK4	LIPC	BMPR1B	POFUT1	IGFBP3	TSSK3	LIPE	TSSK6	F2R	BMPR1A																																																																																																																																																																																																																																																																																																																																																																																																						
PROTEIN_AMINO_ACID_PHOSPHORYLATION	http://www.broadinstitute.org/gsea/msigdb/cards/PROTEIN_AMINO_ACID_PHOSPHORYLATION	AURKC	AURKA	PRKG2	PRKG1	PRKX	BTK	PRKY	MAP3K6	WNK4	COL4A3BP	MAP3K9	ILK	MAP3K8	TLK1	TLK2	MAP2K6	IKBKAP	BCR	BRAF	ROCK1	ROCK2	KIAA1804	WNK1	PIM1	CRKRS	WNK3	WNK2	PIM2	MARK4	MARK1	MARK2	EIF2AK1	MAPK6	CAMK4	MAPK4	MAPK3	F2	CAMK1	MAPK8	SRP72	NEK4	EIF2AK3	EIF2AK4	NEK6	ERBB3	ERBB2	STK17B	STK17A	ALS2CR2	PXK	UHMK1	EPHB2	VRK1	VRK2	TNKS	BMP4	TGFBR1	MGC42105	TAOK3	OXSR1	EPHA5	CBLC	CDC42BPG	LYK5	EPHA8	CDC42BPA	TNK1	TNK2	CDC42BPB	GRK1	ACVRL1	NUAK2	FASTK	CCNT1	PMVK	LATS1	LATS2	CAMKK2	PDPK1	KIAA0999	SRPK2	CTBP1	ADAM10	LYN	SRPK1	CARD14	CCND1	MAST1	MAST2	SNF1LK2	CCND3	CCND2	IL12A	MAP3K10	TXK	MAP3K13	MAP3K12	MAP3K11	ABI3	MKNK2	ABI2	MKNK1	ABI1	PCTK1	SNRK	PTK2B	PRKAA1	PRKAA2	PCTK2	C7orf16	CSNK1A1	FYB	IL3	IL5	HCLS1	MEX3B	STAT1	CCL11	RPS6KA5	TP53RK	RPS6KA4	MAPK12	CSNK1D	CSNK1E	GSK3B	MAPK15	NLRP12	MYOD1	SNF1LK	PRPF4B	STK38	ZAK	STK36	TTN	PRKCB1	TGFB1	IL31RA	DMPK	CSNK2A1	TDGF1	PRKACB	INSR	MATK	EGFR	TWF1	RET	IL29	MYO3A	CSNK1G2	PICK1	SOCS1	STK4	CDKL5	STK3	IL20	MAP4K3	MAP4K4	MAP4K5	CDKL1	TESK2	RIPK4	ERC1	KALRN	STK16	CCL2	FGR	STK11	STK10	ITLN1	MAP4K2	MAP4K1	ITGB2	MAPKAPK2	IRAK3	PTK6	LMTK2	DYRK3	DYRK2	STK19	STK38L	TEC	TAF1	MOBKL1A	BMX	SMG1	GLYCTK	IKBKE	PLK4	PLK3	AKTIP	ULK1	DYRK1B	DYRK1A	MERTK	ABL1	ABL2	MYLK	IL22RA2	PRKAG1	PRDX4	PINK1	FES	AKT1	ACVR1B	NDUFS4	PKN3	PAK2	CLCF1	PAK1	CSK	IHPK3	CHUK	AKT3	IRAK2	SGK1	CCDC88A	SGK3	LIMK1	CCDC88C	PRKCI	PKN2	MINK1	CDK9	PRKCH	PKN1	PRKCG	DAPK2	PRKCE	DAPK3	PRKCD	NEK11	DAPK1	TYK2	PRKD1	CD80	HIPK3	CD81	LCK	ERN1	CDK2AP1	ERN2	RAGE	RP6-213H19.1	PRKD3	ACVR1	PRKCZ	FRK	BRSK2	BRSK1	TRIB2	TRIB1	IGF1R	MAP3K3	CDC2L2	MAP3K2	CDC2L1	CAMK2B	CAMK2A	DCLK1	ERG	LTK	NF2	HCK	RAF1	GSG2	GMFB	ICK	TSSK1A	GMFG	TSSK2	JAK2	JAK3	TSSK4	BMPR1B	TSSK3	IGFBP3	TSSK6	LIPE	F2R	BMPR1A																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	http://www.broadinstitute.org/gsea/msigdb/cards/NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	TRIB3	MBIP	SFN	PYDC1	PDCD4	LATS1	LATS2	CDKN2A	PAK2	HEXIM2	HEXIM1	DUSP16	SPRED2	SPRED1	CDK5RAP1	APC	GPS1	PTPRC	PIF1	NF1	DUSP22	CRIPAK	RB1	THY1	GPS2	CBLC	TARBP2	DUSP2	LAX1	RGS3	HIPK3	RGS4	DUSP9	DUSP8	DUSP6																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	NCSTN	CLN3	ACHE	PSEN1	APH1A	BACE2	PSEN2	PSENEN	NECAB3	ABCG1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
